Movement,Nose.x,Nose.y,Neck.x,Neck.y,RShoulder.x,RShoulder.y,RElbow.x,RElbow.y,RWrist.x,RWrist.y,LShoulder.x,LShoulder.y,LElbow.x,LElbow.y,LWrist.x,LWrist.y,MidHip.x,MidHip.y,RHip.x,RHip.y,RKnee.x,RKnee.y,RAnkle.x,RAnkle.y,LHip.x,LHip.y,LKnee.x,LKnee.y,LAnkle.x,LAnkle.y,REye.x,REye.y,LEye.x,LEye.y,REar.x,REar.y,LEar.x,LEar.y,LBigToe.x,LBigToe.y,LSmallToe.x,LSmallToe.y,LHeel.x,LHeel.y,RBigToe.x,RBigToe.y,RSmallToe.x,RSmallToe.y,RHeel.x,RHeel.y
4,707.9801,195.64792,698.83,263.42282,653.59375,259.09888,703.62,277.3021,757.85266,263.58835,735.15283,263.44977,776.1161,299.86493,853.38257,295.31622,703.62744,395.02274,671.81116,395.09964,667.2494,485.61627,671.8471,563.15826,735.33264,390.58066,739.83466,485.65155,739.5191,562.8371,699.0422,190.82259,712.55,190.86139,667.34863,195.48209,0,0,735.11194,594.4161,744.26337,590.04626,730.63885,567.4557,671.7337,594.8137,662.54144,594.5481,685.298,572.09094
4,703.57666,195.59796,694.4369,259.0989,649.00525,259.00574,680.8966,281.63052,739.9118,268.18564,735.1782,263.36993,785.18536,299.76053,853.4036,299.7187,703.53674,399.68802,671.68634,404.0783,666.9588,485.87006,671.8023,563.1498,735.2771,399.5961,739.8788,485.91092,735.29486,563.035,689.9484,186.45517,708.0976,186.43256,667.0551,195.47989,721.64886,200.06229,735.2954,594.5336,744.3563,590.1699,726.11505,571.8911,671.6533,598.9754,658.1737,594.6035,680.8853,572.0367
4,703.2724,195.61824,685.4368,258.9179,640.1318,258.96594,671.8144,281.71835,735.28625,272.57333,730.61584,254.5138,776.138,295.37854,853.1677,299.80795,703.40424,404.08105,671.52966,404.12967,658.16656,490.1402,671.74506,567.49524,735.1643,399.67944,739.7443,485.94708,735.2598,563.1105,680.8645,190.8099,703.7175,186.49811,666.9842,195.51326,712.6703,195.60193,730.7583,594.5276,744.1794,590.1741,726.1304,571.96857,667.35944,599.0186,658.12964,594.70544,680.86255,576.53613
4,698.9321,195.62213,680.7818,254.52986,639.93536,254.55424,671.93524,281.62952,735.19196,267.96408,721.6073,258.9578,775.89984,295.36566,852.9965,304.178,699.0381,399.70224,667.3095,404.1113,658.1583,485.9701,671.6797,563.0598,726.22595,399.5519,739.59424,485.79892,735.1388,562.9275,676.3904,190.82484,703.5838,186.53575,662.735,195.53117,712.5526,195.53937,730.61945,594.4793,744.1222,590.0898,721.65405,567.50464,667.2629,594.784,653.5817,594.527,680.78534,571.9369
4,698.77454,195.63998,676.33795,254.50363,635.55804,258.93124,671.70233,281.61838,730.64087,263.57086,717.16223,258.9093,771.59735,295.2751,848.6717,304.45697,698.9621,390.62643,667.2514,395.06995,658.0964,485.71637,671.53296,563.1244,721.723,386.17926,739.6382,485.6297,735.1455,562.8923,676.2551,190.85295,703.46814,190.81438,662.59393,195.49437,708.2406,195.49957,726.0878,594.41693,739.90936,590.06396,721.61237,567.5289,667.2806,594.78455,653.5216,594.58606,676.32776,572.0527
4,689.89795,195.63324,671.9199,258.97998,635.48816,259.0569,685.30615,277.23602,730.5842,254.4965,712.4829,259.10443,766.98425,299.73297,848.7673,304.54282,694.4606,404.03827,667.09705,404.14432,653.6592,485.78027,671.5587,567.3745,717.105,395.1018,739.684,485.70663,735.2004,562.87616,671.90814,190.85204,703.32434,190.87645,658.11273,195.55115,708.08936,195.62543,726.1404,594.3975,739.90186,590.0338,721.6323,567.4677,667.32635,594.7757,653.67017,594.617,676.3017,576.4447
4,676.4627,195.59807,671.99493,258.92123,635.3135,258.98404,667.2102,272.768,721.6177,250.01994,721.5737,258.99518,776.17456,304.11813,853.0081,308.73636,694.47705,404.06134,667.0453,404.139,653.62244,485.80887,671.63654,567.41516,717.19507,395.1717,739.6607,485.65955,735.08417,562.8175,671.62006,190.8373,698.81146,190.88376,653.52515,195.57153,707.85,195.58939,730.707,590.1043,739.97345,585.6493,717.1342,567.36804,671.71375,594.6975,662.6117,594.6285,676.32025,576.4848
4,676.1922,195.51445,671.99646,258.9744,631.0795,258.99878,658.04016,272.65393,712.5158,263.52548,721.6591,263.43445,785.2121,304.5079,853.32227,308.90714,694.4156,404.22696,666.9835,408.58795,653.56824,485.98508,671.6319,567.4795,717.1798,399.6865,739.5634,485.63297,726.18677,562.8448,667.3211,186.51787,689.9444,186.51257,649.00275,195.57004,703.5659,195.54083,730.6992,590.13055,739.95593,585.6461,712.5805,567.41925,671.65826,594.7215,662.6015,594.65564,676.28326,576.58
3,676.21246,195.51715,671.9104,259.0644,631.0025,259.07892,662.5626,272.76385,707.97943,249.89137,721.5913,263.5806,780.49585,304.3875,848.65784,309.08374,694.34296,408.5255,666.961,408.63205,649.07874,485.8824,667.3362,567.46344,717.0687,399.69977,735.3278,485.67502,726.09045,562.9897,667.3048,186.47607,689.932,186.46648,640.1979,195.52554,703.4827,195.51662,730.62,590.20105,739.9131,589.9808,712.4885,571.92004,671.6259,594.76373,658.1427,594.69794,671.8719,580.94415
4,671.6693,195.49678,671.9324,263.43256,630.9638,263.44537,640.1608,272.79785,703.51086,245.45178,721.6428,263.6173,780.6068,304.5785,848.786,313.49075,689.814,404.21274,662.6074,408.57397,644.6028,485.97845,667.2669,567.5903,712.6855,399.6914,735.31604,485.74713,721.64026,563.0218,666.99207,186.40782,680.7885,186.451,640.0768,195.54688,703.3371,195.51944,726.23047,594.4509,739.8868,590.02563,708.2533,571.9411,667.1015,594.85895,649.0767,594.72577,671.86646,581.0525
4,667.4343,195.51604,671.8595,259.10287,630.8803,259.0929,639.9603,272.45984,703.5332,240.8945,717.15125,263.52686,776.21783,304.5129,848.5886,313.63626,685.4136,408.65045,662.50165,408.74658,640.1228,490.45462,667.33264,571.93243,712.6458,404.22824,735.3046,485.9439,717.1001,563.0252,662.6473,186.46661,676.2836,186.43277,639.95197,195.52866,699.0008,195.47385,721.6721,594.409,739.72864,589.96783,708.07794,567.5744,662.713,599.04114,644.63763,594.76715,671.95966,581.0537
4,667.28754,195.54976,671.88434,263.40018,630.8622,259.07022,635.4845,272.62363,703.31696,236.56369,721.5841,263.49896,780.46704,304.56525,844.1431,322.45276,685.2977,408.7007,658.13446,412.99927,639.97327,494.82007,667.26355,571.9505,712.5574,408.5338,735.2613,485.9694,717.0989,562.8485,658.1702,186.5127,671.9272,186.46425,635.69727,195.53812,698.8883,195.42462,721.58026,590.0965,739.7066,585.5665,708.0755,563.14124,658.21313,599.0186,644.5212,594.7157,671.9176,581.0595
4,667.0177,195.58086,671.8698,263.45944,630.8785,259.08066,630.7242,268.27063,689.8202,245.35399,721.5707,263.6037,780.79443,308.9182,848.70306,322.50027,685.3054,413.21384,658.0522,413.31354,635.7274,495.02457,667.1433,572.00134,712.571,413.07193,735.3118,490.33203,717.0848,562.788,649.1455,190.8556,671.68256,186.46088,635.5975,195.63748,694.4871,195.37302,721.58527,590.0872,739.6823,585.5536,708.073,562.97723,658.0566,599.0045,640.1366,594.7059,671.804,581.0622
5,662.652,195.48466,671.62415,263.42813,630.714,259.05133,621.7663,267.8705,694.3639,245.38457,712.6046,263.532,785.0889,309.0969,848.7735,326.99203,685.2736,413.42056,653.6873,417.6581,635.704,499.33807,667.10004,571.99524,712.5478,413.30374,735.2022,490.49915,712.73267,562.89386,644.60815,186.50378,671.5395,186.38724,635.4871,195.57326,689.9306,195.34955,721.61395,590.17584,739.7224,585.6354,707.99316,563.0754,658.14746,598.991,640.1647,594.6854,671.7213,581.0698
5,658.1567,195.42001,671.5602,263.3847,626.4603,258.98837,608.1994,267.87445,685.3118,236.5208,712.49646,263.50375,780.5825,309.11404,848.5902,331.58975,680.8647,413.39993,653.58356,417.61145,635.6707,499.3657,667.11926,571.96454,712.50726,413.3109,735.19135,494.91568,712.7298,562.90265,640.1328,186.43951,667.2891,181.95087,635.3234,195.64162,689.8303,195.32088,717.1898,594.38904,739.66644,589.9345,708.03217,563.0544,658.1393,598.9891,640.1614,594.6791,671.76044,581.0208
5,653.6835,195.26366,667.35065,263.4529,621.8781,258.9682,621.8724,263.61987,685.33594,236.21231,712.5533,263.6394,780.5819,313.39142,843.9625,336.04565,680.7896,413.38333,649.1436,417.59433,635.6456,499.37,667.10425,571.9306,708.2717,413.2849,735.05743,494.8758,712.7158,562.8673,640.02466,181.8887,667.1914,177.41281,631.1014,195.57356,685.3246,195.2964,717.08075,594.4194,739.63574,589.9557,708.0375,562.99243,658.0886,599.0062,640.09235,594.69037,671.74274,580.98804
6,658.03644,191.07347,667.177,258.94037,617.3404,249.98267,621.8662,267.8794,667.34955,236.45778,708.01434,263.47083,771.4575,308.84753,821.405,340.48145,680.74945,413.15295,653.51807,413.20804,635.65265,494.95718,667.1233,571.9345,708.2114,413.06885,730.6885,494.77954,712.68756,562.9586,640.07086,181.88405,667.1513,177.42378,631.1369,195.40855,680.80396,191.01416,717.1033,594.4242,739.62054,589.97064,708.0325,567.3473,653.6608,599.03894,640.0398,594.7027,671.76807,581.0077
6,644.6387,190.99619,667.0976,259.0314,617.2342,250.042,608.3165,263.4949,667.0839,236.46584,707.9744,263.53094,771.4126,308.93954,817.0552,340.46817,676.4242,413.2708,649.0777,413.3355,635.59436,499.42206,667.05975,571.93787,708.16754,413.1709,730.68506,494.89215,712.6718,563.1396,635.61597,177.34636,666.95966,177.37439,630.86664,195.29022,676.4147,195.39388,717.13116,594.5376,739.6266,590.1445,708.013,567.5661,653.58685,599.0686,639.9695,594.7227,671.7173,580.98944
6,640.1322,190.9284,662.71985,249.95161,617.3463,241.04283,594.71906,268.0379,635.3239,245.38155,703.5557,259.07944,766.8985,308.9241,817.06287,340.5731,676.2677,413.21994,644.57666,413.29492,635.5704,499.36584,666.9997,572.03033,708.0344,413.11523,730.6454,490.3784,712.69025,567.41174,635.489,177.31622,662.57574,177.29933,630.81067,190.98462,676.32367,195.31544,717.16785,594.5461,739.6433,590.2058,708.0357,572.0146,649.0673,599.1098,635.67633,594.7508,671.6825,581.0986
7,639.9396,190.86958,662.61206,249.96616,617.24677,241.05096,594.6276,267.96555,635.3283,236.54118,703.44055,259.07968,757.9989,308.94666,816.7454,340.7542,676.2625,413.18396,644.5553,413.28223,635.5297,494.9282,666.9493,571.9892,708.03784,413.05588,730.64716,490.17166,712.69617,567.48505,635.3372,172.87846,658.16766,172.92741,630.684,190.84216,676.22974,195.38582,721.6983,594.52216,739.7636,590.1606,707.9968,576.53394,649.0901,599.09174,635.6526,594.73535,671.6347,581.0912
7,635.60583,191.01965,658.1689,250.03036,612.7129,245.47884,590.08795,263.57645,630.8534,231.96118,703.3305,263.37164,753.3716,308.86597,812.18256,340.79483,671.97784,413.12796,640.15027,413.22922,635.5413,494.88834,662.7586,571.9831,707.9714,412.99374,730.72455,485.93427,712.74384,567.54663,631.0931,177.36655,653.558,177.40001,630.85364,190.96892,672.0029,195.35304,726.2226,594.54346,739.86816,590.174,707.99536,581.0033,649.1531,599.08636,635.6644,594.7357,671.6132,581.1077
8,635.3965,195.3085,658.2172,254.50487,617.37494,254.41733,590.1087,263.63965,621.7835,231.65652,703.3472,263.36365,748.86487,308.8964,798.66174,345.01236,671.7869,413.09763,639.95386,413.21707,635.60034,490.5667,662.73846,571.9701,703.6734,408.73315,730.7677,485.906,717.06165,567.56116,630.8809,177.47299,644.5882,181.83673,0,0,671.8735,195.3632,730.67236,594.5423,739.94,590.1669,708.03156,581.05383,653.55566,599.04706,635.6661,594.7171,671.58813,581.1133
8,635.4563,191.04135,658.0927,250.0379,617.3579,249.99857,581.0823,263.5307,612.87823,227.20221,703.25336,258.99323,744.41,308.8673,785.2969,340.86755,671.68036,408.58392,635.72235,408.66962,635.6327,490.28912,662.7226,571.97125,703.563,404.1576,730.6843,485.815,717.0742,567.53937,630.8584,177.36935,648.9927,177.32588,630.6596,195.35194,671.8456,191.0048,730.6222,594.50836,739.9006,590.1269,708.07556,581.1006,658.04504,599.0039,639.96216,594.7112,671.5662,585.4678
8,635.2858,191.00414,658.02435,254.4724,617.3104,254.45135,576.5467,258.9688,612.79224,222.7438,698.9927,259.00867,744.37964,308.88153,780.8269,345.12045,671.66046,413.08176,635.6853,413.1884,635.65173,490.50937,662.74567,571.95056,703.5432,408.73358,730.70306,490.17883,717.10474,567.3829,630.7157,172.96068,644.4765,172.93419,0,0,671.7828,191.01016,726.17706,594.4715,739.86975,590.079,708.1324,576.48474,653.6217,599.00964,639.92896,594.7023,671.60254,581.08044
9,631.13257,191.05032,653.57574,249.91458,617.29974,245.50244,571.9328,263.45193,599.35443,218.27873,698.88336,254.53392,744.12726,308.72305,780.67426,345.17426,671.61743,408.6799,635.65106,412.98618,635.71484,490.357,662.7478,571.9644,703.5068,408.525,730.70526,485.9525,717.1358,563.0879,630.6845,177.34154,640.147,177.31416,0,0,671.7297,190.95796,726.15704,594.4313,739.8432,590.0309,708.1579,572.00836,653.5653,599.0268,635.6986,594.7209,671.60126,581.1022
9,631.07556,191.005,649.10974,245.45844,612.8311,245.47896,567.5054,259.08133,599.20074,213.73099,694.4998,249.93715,739.7646,304.43744,776.22437,345.2089,671.56244,408.66153,635.6139,408.77426,635.65216,490.46008,662.7412,571.9776,703.4398,408.5142,730.6301,490.21857,717.12445,563.04266,630.7069,172.94281,640.0693,177.3125,0,0,671.63947,190.96848,726.122,594.4137,739.8274,589.99677,708.16016,571.9014,653.57,599.03754,639.91095,594.7327,671.6019,581.068
9,630.9546,190.88918,649.0704,245.39833,612.7575,245.4211,567.386,263.4117,594.6969,222.70563,694.4626,245.52907,739.61584,304.4764,776.0688,345.3609,667.3065,408.60654,635.47675,408.73737,635.6394,490.551,662.73364,571.99066,703.27826,404.1558,726.25024,490.25473,717.17645,562.88135,626.4645,172.83461,635.7358,172.87585,0,0,667.4254,190.91954,721.7191,590.1883,739.8308,585.6486,708.1922,567.4202,649.1478,599.02734,635.675,594.70734,671.5924,581.05475
10,630.93463,190.8743,644.6112,241.02144,608.2467,241.03635,563.0439,263.61627,590.0163,231.5773,694.39575,245.44736,739.56085,308.75574,775.91656,349.89786,667.2015,404.17307,635.3515,408.57892,635.6346,490.41098,662.7338,572.0013,698.96826,399.65887,730.6292,485.94403,717.19916,562.7663,626.42914,172.78865,635.724,172.85706,0,0,667.4042,190.86688,721.70575,590.1254,739.8007,585.5706,708.21564,563.108,644.5425,599.0708,635.5471,594.7016,671.6161,581.1017
10,630.83997,190.82733,644.5395,241.01384,603.83997,245.3431,563.079,267.843,585.527,227.31644,694.3466,245.45341,735.27997,308.82913,771.4208,354.25192,667.2299,404.2144,635.3511,408.60455,635.63385,490.3917,662.74036,572.0302,699.0436,404.0532,730.668,490.15714,717.22687,562.8791,626.32874,168.49951,635.6083,172.79668,0,0,667.336,186.52132,726.1217,590.1294,739.8312,585.5849,708.22784,567.46295,644.5432,599.08246,635.5342,594.70874,671.6387,585.46735
11,630.7067,186.52826,644.4739,241.03404,603.74316,245.43863,562.7759,263.5457,576.5609,227.16641,689.94434,245.38823,735.1424,308.85443,762.45825,354.3533,667.2205,408.53903,635.34515,408.69376,635.6379,494.83267,662.7588,572.06366,699.0137,404.06253,730.72125,485.98648,721.60767,562.8701,626.21893,168.47377,635.4881,172.77022,0,0,667.2679,190.80875,726.0975,590.1268,739.8343,585.5925,708.2432,567.4768,644.6283,599.0907,635.58167,594.7275,671.6543,585.4817
11,630.6828,186.48866,644.47095,241.00475,603.7735,245.3754,562.7657,263.59387,571.97815,227.28882,689.8287,241.06787,730.67566,308.8534,749.0123,354.34293,667.2269,404.17047,635.36163,408.59634,635.6401,490.48773,666.9402,572.08594,698.9818,399.6187,730.7293,485.89462,721.5757,562.9661,621.93353,168.45116,635.4753,168.48038,0,0,667.2494,190.79834,726.1851,590.1751,739.87946,585.63934,708.1982,571.89825,649.0707,599.05896,635.63385,594.70935,671.66583,585.5371
12,630.657,186.53484,640.1475,241.03241,603.7518,245.40623,558.4992,263.63733,563.0395,227.2583,685.4002,245.34648,726.14655,308.8477,744.5433,354.36386,667.1903,404.16095,635.3313,408.59534,635.62024,490.34467,666.95044,576.418,698.9293,399.58438,730.593,485.74512,721.6895,563.1192,621.9096,168.47043,635.4498,168.49547,0,0,667.2334,186.51297,730.7269,590.1674,744.16296,585.62164,708.2807,576.54517,653.5385,599.0428,635.66034,594.7116,671.6607,585.5953
12,630.6446,186.52156,640.1521,241.04193,603.6964,245.46353,558.4998,263.49606,562.7914,227.37065,685.38,241.05135,717.2128,308.91254,744.1702,363.27188,667.2696,404.159,635.4237,408.5919,635.6026,490.3092,666.9573,572.0156,699.01984,399.58798,730.61755,485.68536,726.2032,562.99316,621.8838,168.47525,635.4082,168.47087,0,0,667.2181,186.46356,726.2472,590.1424,739.9623,585.6176,712.64435,572.0701,653.6276,599.04114,635.6887,594.729,671.6955,585.4943
12,626.3749,186.5292,640.1385,240.94943,603.6402,245.40202,558.41626,263.5262,558.4826,227.3439,685.3882,240.93057,717.04565,308.811,739.7614,363.39835,667.3419,399.54285,635.49274,404.06824,635.6393,490.17136,666.97797,572.0111,703.26904,390.60345,730.6866,485.6504,726.25104,562.9359,621.81635,168.47667,635.3249,168.48825,0,0,667.15594,186.46397,730.6209,590.13074,739.97766,585.5797,712.69604,572.00037,653.65137,599.0636,635.69257,594.76105,671.72156,585.4972
13,626.23364,186.47685,640.1351,240.92703,603.62115,245.3859,558.1494,263.49207,558.3065,227.18913,685.42114,240.83649,712.6593,308.9392,735.32196,367.82,667.1476,395.16376,635.2976,404.04086,635.7015,485.9273,666.99615,571.99115,698.8574,390.60416,735.11115,481.28094,730.73224,562.8979,617.38715,168.40858,631.12646,168.44086,0,0,667.13214,186.46217,735.1314,590.1012,744.2305,585.49066,717.04205,572.01843,658.0918,599.0656,635.69934,594.7918,671.7326,585.5076
13,626.2444,186.45358,640.1183,240.84778,599.4367,240.96405,553.7844,263.43756,558.15356,227.11328,685.4362,240.81146,712.5544,308.88437,730.6253,367.7911,667.08044,399.59296,631.1348,404.13516,639.9293,485.90427,667.0297,571.9917,698.7802,395.0118,735.1928,481.1883,735.0575,562.9044,617.4073,168.39331,631.1111,168.43752,0,0,667.0558,186.43361,735.2711,590.13574,744.3226,585.5023,717.05945,572.03577,658.07935,599.108,635.7038,594.81946,671.76434,585.5175
13,621.88086,181.97392,640.0368,240.83899,599.3514,240.90828,549.2221,259.0495,553.8675,218.27461,685.2972,240.8372,708.1524,309.12448,717.0951,372.4124,667.0784,399.59595,631.13654,404.12088,639.9846,485.86786,667.0439,571.98804,698.7859,395.02615,735.29486,481.1091,735.0963,562.8366,617.3418,168.31367,631.03894,168.31705,0,0,667.0147,186.38275,735.28925,590.13275,744.3201,585.50946,717.07916,571.9296,658.14215,599.10156,639.9519,594.8279,671.7693,585.4956
13,621.8576,186.35269,639.98804,240.83118,599.28284,240.94284,544.80585,258.96964,549.36316,222.7208,680.9027,236.616,707.8494,308.86044,708.0131,358.78107,667.07574,395.09592,631.11786,399.63806,639.9849,485.88007,667.0603,571.98956,698.78516,390.50082,735.2275,481.22076,730.7421,562.89886,617.2513,168.34775,631.01404,168.32582,0,0,666.96185,186.34764,735.1626,590.1899,744.2011,585.61743,717.0427,571.95526,658.19885,599.09454,639.991,594.824,671.7725,585.50903
14,617.39185,186.3523,639.94684,240.82394,599.2321,240.91423,549.2503,259.03506,540.14325,222.77466,680.842,236.5956,703.40247,308.86835,703.51825,363.33713,667.0575,395.10037,631.11865,399.6691,639.9606,485.90558,667.0436,572.00323,694.468,390.50565,735.1856,481.32407,726.19037,563.1036,612.7949,168.32164,630.9295,168.3061,0,0,662.7442,181.99873,730.6733,594.5083,739.92,590.1099,712.65576,576.473,662.5365,599.0794,640.0389,594.8122,671.74286,585.514
14,617.3423,181.989,635.5884,240.78839,594.8355,240.94675,535.7698,259.02975,531.2896,218.15285,676.3993,236.49196,703.2707,308.7322,703.21906,354.28284,666.9693,390.5056,631.0796,395.0843,635.707,485.78622,667.0232,571.9707,689.9665,385.9264,735.313,481.15933,726.15765,563.04504,612.7305,168.24791,630.92816,168.30344,0,0,662.6799,186.35127,730.75024,594.46313,739.97546,590.00854,712.58075,572.08765,662.606,599.08264,640.0567,594.8277,671.7249,585.50415
14,612.8085,181.99799,635.5494,240.84315,594.766,240.93266,531.33075,254.46175,535.7486,209.18925,676.4379,236.60852,698.88776,313.55844,676.4186,372.22116,662.61053,390.55533,630.9392,395.0976,635.6561,485.92334,667.0392,572.0121,685.41284,386.02487,739.5026,476.76202,726.1926,563.0431,608.2381,168.28041,630.8164,168.27156,0,0,662.6236,181.91649,730.71814,594.52466,739.97186,590.07874,712.61786,572.05554,658.2102,599.11237,640.01526,594.8386,671.7591,585.5213
14,612.7867,186.34929,635.55066,240.82123,594.788,240.84766,540.19293,258.98883,526.743,222.63498,676.4493,236.60172,694.3161,309.0653,671.80725,358.86115,662.6642,390.51294,630.95886,395.06808,635.69257,485.94012,667.0513,572.0065,689.8542,386.00558,735.26044,481.09537,726.1117,563.0022,608.1792,168.29343,630.80237,168.28868,0,0,662.5438,181.98788,726.1917,594.5496,739.9094,590.10657,712.5856,571.9378,658.11127,599.1488,639.94727,594.8438,671.7967,585.51074
14,612.7268,186.33844,635.51624,240.7993,594.75476,240.82939,535.67126,258.97937,526.6051,222.65823,676.4141,236.56282,694.32526,309.00754,671.5504,358.84863,662.6447,390.62064,630.917,399.58054,639.92914,490.14307,667.01166,571.9657,689.8947,386.06348,739.51086,481.0962,726.1445,567.49036,603.8755,168.25179,630.7594,168.31161,0,0,658.1978,186.3373,730.65125,594.6238,739.9055,594.4031,712.5787,581.0067,658.16425,599.16925,639.93,594.85455,671.74316,585.5006
14,612.7728,181.93942,635.4047,236.5895,594.60675,240.8122,535.7319,258.90463,526.435,227.13835,676.2956,236.53668,685.39764,309.11197,667.2071,363.32892,662.5899,386.178,630.8464,395.0698,639.94165,485.74738,666.99115,571.9434,689.85614,381.7092,739.5526,472.20633,730.67725,567.3434,603.89197,164.02744,630.7826,168.25919,0,0,658.19196,181.91685,735.1102,594.54047,744.1776,590.0777,712.7001,576.5995,662.5456,599.1511,639.9677,598.99274,671.7062,585.5215
14,612.7411,181.89272,635.40155,236.54958,594.64734,240.79411,540.24927,258.92596,522.2236,227.25159,676.2478,236.49901,676.41907,309.08377,658.1689,363.3581,662.5654,386.14032,630.80334,395.06702,635.71436,485.79117,666.98846,571.9392,689.87195,381.63718,739.5863,463.23343,730.6164,562.85144,603.8817,163.99611,630.76666,168.21652,0,0,658.10547,181.85602,735.0848,594.38007,744.18933,585.5753,712.5782,567.59125,662.69525,599.1426,640.0269,599.0169,671.6936,585.478
14,608.292,181.84038,635.36865,236.53703,594.6053,240.8081,540.15594,258.96097,522.1379,227.34708,676.21716,236.46547,676.237,308.96475,644.6373,358.83282,662.5897,386.07358,630.796,390.63504,635.665,485.7809,666.9481,571.94714,689.90314,381.60742,739.59814,463.19772,730.689,562.8737,603.7865,163.95294,630.6908,164.03076,0,0,658.02795,181.8474,735.104,594.4637,744.21655,589.95544,712.66644,567.6041,662.55945,599.1839,639.9162,599.02936,671.6696,585.47266
14,603.8982,181.92215,635.31854,236.52823,594.5036,240.81615,531.1023,249.92253,521.9388,222.66719,672.0066,236.44868,671.99426,309.02692,639.9151,358.86115,662.6824,390.57306,630.9229,395.1723,635.646,485.83182,666.96027,571.9613,694.344,386.0475,739.58,467.61038,730.7322,562.81146,603.67596,164.0039,626.4303,168.23595,0,0,653.62067,181.86252,730.69745,594.52856,744.16046,590.0661,712.70404,567.45044,658.15564,599.2011,635.66296,599.034,671.7078,585.4475
14,603.77496,186.35081,631.12946,236.58862,594.4148,240.8357,526.68134,249.99924,517.6286,218.26276,671.9455,236.5008,671.7312,313.4144,630.98505,367.89084,662.589,395.07315,630.79407,399.68805,635.6958,485.61703,666.9888,571.98566,689.9385,386.17712,739.70685,463.17697,735.06335,562.7814,599.42535,164.05304,626.3097,168.31544,0,0,653.53125,181.88663,735.2247,594.55554,744.3318,590.0298,712.68726,567.4415,662.7327,599.20935,640.0036,599.09766,671.69464,585.49475
13,603.76263,186.41695,635.2812,236.5658,594.5357,236.56798,531.1995,254.39648,517.56055,222.71504,671.91565,236.538,667.39185,313.35812,626.2389,367.88004,662.59985,390.55865,630.77966,395.0937,635.63763,485.56747,666.9667,567.56946,689.94135,386.06235,739.7151,458.7045,735.3318,562.8815,599.38824,168.27422,626.2564,168.36404,0,0,649.1347,177.46585,744.15857,594.4835,748.9655,585.566,717.1632,571.99225,667.118,599.1494,640.098,599.0594,671.63464,581.05396
13,603.77344,186.41493,631.11536,236.52429,594.46796,236.50858,526.8301,250.01964,517.4686,222.69167,671.80286,236.51317,667.27496,313.4269,617.3473,367.84653,662.49854,390.5514,630.7217,395.11603,635.66516,485.58435,666.9421,571.9414,685.448,385.995,739.7884,467.63513,739.6487,563.13,599.39124,168.28238,626.2725,168.37607,0,0,649.0626,177.47316,744.4892,594.5447,757.8798,589.94025,726.1227,580.99554,662.68146,599.18243,639.9768,599.0572,671.5937,585.51526
13,603.65924,186.40987,631.0479,236.49365,594.3782,236.48244,531.23096,254.49612,517.3991,227.26817,671.7378,236.47382,667.202,308.83377,617.2976,349.88327,658.1306,386.06656,630.68805,390.59525,635.56287,485.7146,662.7028,571.9184,685.28644,381.60443,739.91205,458.7195,744.1057,562.74866,599.32275,168.28976,621.87604,168.37155,0,0,644.6416,181.88219,753.39233,590.0832,771.54956,580.9551,735.1469,567.5678,658.17786,599.21716,635.6637,599.05316,671.5799,581.1085
13,599.39996,186.43948,630.98334,236.53194,590.1931,236.48279,526.86127,249.98401,512.967,222.74344,671.6603,236.5576,662.61127,309.01514,599.25775,354.24554,653.66486,386.1524,626.3582,395.05145,635.6146,485.62292,662.718,571.94727,680.8752,381.6656,744.1548,458.64288,744.49677,563.1498,599.24536,168.34189,617.3832,168.39418,0,0,644.5007,181.90233,775.8189,594.70105,780.477,590.12836,739.6952,581.1097,653.6942,599.2652,635.58075,599.08374,671.5714,585.52936
13,599.2995,186.4508,630.8328,240.7882,590.01843,236.54071,526.6767,245.53934,508.4226,222.64104,667.4256,240.83049,653.52423,309.0563,594.76306,349.7728,658.0704,390.61197,626.4575,399.6384,635.6942,485.78018,662.7037,567.6208,685.2808,385.96844,744.2338,458.7026,753.4121,562.8699,599.14246,168.36288,617.2425,168.38687,0,0,644.4578,181.8545,776.0657,594.4712,780.83356,585.52325,744.35864,572.0371,658.16235,599.186,635.6318,599.0556,667.4057,581.1041
13,599.18195,186.4232,630.7851,240.78836,589.99304,236.524,526.72626,249.93883,503.91467,222.74132,667.4204,240.8374,644.64087,309.02875,594.6463,345.25177,658.0378,390.62506,626.3931,399.63953,635.65643,485.72897,662.679,567.5681,685.30444,385.99017,744.32556,463.05798,762.52954,562.747,599.05225,168.3757,608.3816,168.36388,0,0,640.1381,177.47879,780.4602,590.0777,789.66815,576.4912,748.8816,567.5271,658.2147,599.12067,635.6511,599.01337,667.38855,581.031
12,599.18134,186.33995,630.76764,236.55878,590.03186,236.51228,526.6209,245.49608,495.00174,222.672,667.3791,236.60509,649.0387,308.90457,594.5807,345.017,653.6379,390.5255,626.3423,399.52414,635.6274,485.68527,662.6599,571.94037,680.8707,381.7243,744.37915,458.72052,771.5435,562.86505,599.063,168.35172,608.3588,168.30077,0,0,640.0476,181.83519,785.24744,594.3825,807.6817,581.0884,753.48914,572.05334,658.21985,599.14453,635.6353,599.0482,667.3651,585.48254
